Date,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,A,AAP,AAPL,ACGL,ADM,ADP,AEE,ALB,AMT,APA,GOOGL,A,AAP,AAPL,ACGL,ADM,ADP,AEE,ALB,AMT,APA,GOOGL,A,AAP,AAPL,ACGL,ADM,ADP,AEE,ALB,AMT,APA,GOOGL
2013-11-14,36.62,99.58,18.67,19.5,41.29,67.29,36.3,67.57,78.64,90.76,25.87,33.37,92.26,16.6,19.57,32.63,54.84,27.18,58.84,65.92,77.51,25.91,3963190,289000.0,282419200,364200,6484300,2494752,2148500,328100,2065400,2914400,46621332.0
2013-11-15,38.65,99.25,18.81,19.56,42.09,67.49,36.56,67.51,78.88,92.26,25.9,36.27,92.69,16.5,19.51,31.51,55.1,27.38,58.86,66.07,77.82,25.86,15397991,402600.0,317920400,956100,9885000,2674030,1253000,372000,1852100,2634100,51000948.0
2013-11-18,38.95,99.68,18.75,19.5,40.21,67.92,36.95,67.77,79.18,91.42,25.92,35.69,91.73,16.3,19.46,31.8,55.12,27.44,58.82,65.48,77.39,25.81,5775837,407300.0,244944000,579600,5336000,2006235,1309800,357300,1236500,2559900,70317612.0
2013-11-19,38.39,98.33,18.54,19.45,40.22,69.18,36.94,67.47,78.57,91.83,25.82,35.54,90.56,16.33,19.41,31.83,56.8,27.4,58.57,65.09,78.25,25.66,3457254,476400.0,208938800,474300,4633200,7722648,1371300,381300,2041500,3316900,45218736.0
2013-11-20,38.51,97.81,18.54,19.47,40.96,70.16,36.92,67.33,78.48,93.42,25.77,35.35,91.13,16.19,19.28,31.0,56.33,27.18,58.6,65.11,78.39,25.58,3245457,308800.0,193916800,847200,5797500,3275536,1519100,374700,2196800,2536700,38509452.0
2013-11-21,38.48,100.0,18.49,19.33,40.1,69.64,36.68,67.41,78.19,93.49,25.7,35.72,93.34,16.38,19.41,31.97,56.85,27.23,59.34,64.66,79.07,25.88,3379805,949900.0,262026800,785700,6584000,2192575,2145600,468700,2058100,2546200,43628328.0
2013-11-22,38.7,100.0,18.55,19.35,41.12,69.93,36.7,68.1,77.65,93.99,25.86,35.56,93.4,16.34,19.65,32.52,57.01,27.18,59.48,64.4,79.43,25.82,2671298,915500.0,223725600,917400,4162300,1765906,1858700,305600,2078200,2104500,50117832.0
2013-11-25,38.71,100.05,18.61,19.73,41.87,70.24,36.79,68.25,77.34,93.85,25.95,35.07,93.42,16.47,19.62,32.12,57.09,27.12,59.67,64.17,78.44,26.17,2446780,750100.0,229311600,673800,3387700,1921721,791200,395500,2077100,2012500,64455480.0
2013-11-26,38.1,100.0,18.72,19.58,41.49,73.03,36.53,68.5,76.95,93.24,26.24,35.43,94.72,16.77,19.56,32.32,57.22,26.84,59.22,65.03,78.86,26.49,4468427,2340800.0,401382800,1704300,3222700,2641911,1370800,678300,3368700,2588600,91360548.0
2013-11-27,38.47,102.26,19.15,19.55,41.68,70.5,36.25,68.03,77.9,93.42,26.58,35.53,95.2,17.16,19.65,32.23,57.24,26.66,60.1,65.31,77.43,26.6,1663340,400600.0,363448400,620400,2285400,1211213,948800,522900,1444000,2586400,44899056.0
2013-11-29,38.52,101.88,19.62,19.67,40.9,70.4,35.92,69.19,78.36,91.94,26.58,35.37,94.25,17.48,19.61,31.27,57.02,26.57,59.85,64.81,76.97,26.52,1216819,247600.0,318127600,418200,3635800,951065,766700,267000,834800,1178300,47664288.0
2013-12-02,38.25,101.35,19.93,19.68,40.33,70.19,35.93,68.87,77.63,91.22,26.61,35.14,96.15,17.33,19.51,31.73,56.7,26.73,60.01,65.18,76.72,26.39,2039962,650400.0,472544800,1388700,4706100,1557583,1427700,643500,2036400,2066800,54873072.0
2013-12-03,37.85,102.27,19.94,19.5,40.82,70.54,35.97,68.63,77.83,91.28,26.3,34.95,99.95,17.8,19.55,31.93,57.25,26.91,59.46,64.76,76.19,26.36,3462706,1766500.0,450968000,1175100,3566000,3243075,1987300,503300,2039300,2843900,66976956.0
2013-12-04,37.8,106.25,20.2,19.47,40.89,70.14,36.11,68.03,77.33,90.65,26.31,35.38,98.63,17.76,19.44,32.42,56.53,27.09,59.16,64.53,75.62,26.48,3377288,1425400.0,377809600,770700,4734200,2120249,1427400,407200,2197200,2148200,47616336.0
2013-12-05,38.16,104.65,20.45,19.36,41.7,69.32,36.41,67.76,77.37,89.52,26.46,35.33,97.93,17.85,19.24,32.22,55.96,26.75,59.49,64.79,75.58,26.46,2530939,852800.0,447580000,855600,3366400,2527327,1704900,532700,2018900,2759200,45302652.0
2013-12-06,38.45,106.65,20.21,19.36,41.87,69.75,36.28,68.93,78.31,90.94,26.77,36.21,97.55,17.61,19.53,32.58,56.76,27.01,60.55,65.07,74.89,26.77,4268513,1178200.0,344352400,649500,3080200,2130727,1790400,349000,1465300,2363400,57094848.0
2013-12-09,39.2,104.75,20.03,19.48,41.93,69.97,36.04,69.54,78.17,89.09,26.8,36.36,97.35,17.81,19.54,33.0,56.3,26.77,60.58,65.7,74.86,26.98,2961663,760600.0,320493600,813000,4286700,2705581,1956900,393400,2165300,2662600,59244696.0
2013-12-10,39.28,105.47,20.13,19.46,42.35,69.24,35.69,69.38,78.71,88.55,26.93,36.54,102.12,17.78,19.32,32.91,55.94,26.41,60.53,66.01,73.93,27.14,3253006,1707500.0,278269600,641700,4608800,2278456,2581100,418900,1794200,2483900,74081844.0
2013-12-11,39.59,109.55,20.25,19.33,42.35,68.74,35.29,69.4,79.09,87.88,27.21,36.21,99.89,17.65,19.13,32.4,55.51,26.09,59.58,64.84,72.7,26.96,3277751,1043200.0,359718800,693900,4101700,3309251,1512600,462900,2760500,2539200,68403528.0
2013-12-12,39.08,106.78,20.08,19.15,41.71,67.79,34.77,67.97,77.25,85.76,27.02,36.49,100.71,17.62,19.13,31.53,55.31,26.32,59.03,64.15,72.37,26.78,3794591,941800.0,262290000,922800,5148200,3402421,2299700,584600,2299700,3522200,63796140.0
2013-12-13,39.6,110.55,20.1,19.21,40.64,68.18,35.22,67.75,77.0,85.78,26.91,36.42,102.5,17.43,19.01,31.34,55.22,26.24,59.37,64.21,72.48,26.55,2827595,1433100.0,332822000,697800,3998700,1884817,1489400,281300,2253300,2618400,86409504.0
2013-12-16,39.52,110.01,19.82,19.03,40.44,68.07,35.07,68.27,76.86,86.13,26.63,36.48,101.96,17.53,19.02,31.59,55.58,26.41,59.49,63.65,72.47,26.85,2356329,774400.0,282592800,1306200,6404700,1548129,2542800,320600,3439600,2634300,64015920.0
2013-12-17,40.03,109.63,19.85,19.02,40.75,67.43,35.23,68.12,76.17,85.69,26.85,37.22,101.2,17.45,18.96,32.22,55.38,26.41,60.11,63.9,71.74,26.77,4484784,846300.0,229902400,1033200,5928100,1950082,1365300,519800,2656100,3413100,61366572.0
2013-12-18,40.41,108.85,19.63,19.04,41.67,68.24,35.26,66.0,77.22,85.35,26.82,38.23,102.01,17.31,19.21,33.51,56.7,26.9,55.77,65.43,72.24,27.15,5782547,1104500.0,565863200,1035900,7328500,3256287,1906000,2349100,3121900,2366100,88323588.0
2013-12-19,41.18,109.2,19.62,19.17,43.02,69.67,35.8,63.43,78.08,85.54,27.05,37.89,101.2,17.12,19.28,34.02,56.95,26.82,55.18,65.34,72.85,27.18,2646694,623500.0,320308800,984600,6515400,2828365,1706100,1333600,2554500,2217500,66561372.0
2013-12-20,41.11,108.51,19.48,19.27,43.82,69.73,35.88,62.91,78.27,86.44,27.23,37.61,102.1,17.26,19.5,33.68,57.33,27.09,55.58,65.2,72.69,27.54,4129692,1013900.0,436413600,2632200,7136300,4040375,3266300,1135800,3072900,2967700,130333536.0
2013-12-23,41.09,109.78,20.29,19.62,43.54,70.51,36.28,63.83,79.02,87.04,27.72,37.99,102.55,17.92,19.37,33.43,57.31,26.87,54.59,65.6,72.32,27.91,2206743,620000.0,501306400,870000,3777300,1624442,1715600,1068500,1785300,2217600,68795136.0
2013-12-24,41.13,109.77,20.35,19.34,43.16,70.04,35.86,62.3,78.34,86.1,27.9,37.79,102.96,17.85,19.54,33.61,57.51,27.01,54.77,65.84,72.53,27.82,1090021,130700.0,167554800,157200,1083900,682944,373500,412500,559700,822100,29338632.0
2013-12-26,40.94,110.17,20.29,19.62,43.32,70.63,36.1,63.01,78.88,86.5,27.88,37.94,102.85,17.73,19.54,33.91,57.89,26.94,55.39,65.95,72.61,27.96,998731,563400.0,204008000,391800,2370600,996967,767600,363300,951300,1232100,53458488.0
2013-12-27,40.94,110.3,20.14,19.57,43.66,71.08,35.94,63.51,79.11,86.39,28.03,37.84,102.62,17.61,19.48,33.99,57.87,26.98,55.55,65.93,72.92,27.99,913034,364200.0,225884400,581700,2516700,823497,656000,276600,1444900,1501400,62725212.0
2013-12-30,40.81,110.34,19.91,19.5,43.9,70.96,35.92,63.56,78.95,87.16,28.04,37.94,102.35,17.43,19.68,33.94,58.13,27.08,55.29,66.75,72.48,27.76,1576944,479700.0,253629600,755100,2454500,818599,872000,476300,1201000,1635100,49394556.0
2013-12-31,41.09,109.8,19.79,19.64,43.77,71.33,36.25,63.18,79.94,86.15,27.83,37.85,103.33,17.64,19.9,33.71,57.93,27.1,55.41,66.77,72.3,28.05,1316077,381300.0,223084400,1576500,2203500,1258139,1051300,386900,1438500,2331100,54261684.0
2014-01-02,40.84,110.36,19.85,19.75,43.22,70.39,36.05,63.38,79.51,85.82,27.91,37.2,102.45,17.39,19.12,33.4,57.25,26.62,55.19,66.46,71.91,27.86,2678848,542700.0,234684800,2592900,2753700,2239160,1394300,548800,1701100,2565400,72783144.0
2014-01-03,40.34,111.23,19.75,19.09,43.1,70.42,35.63,63.24,79.33,85.8,27.9,37.67,105.38,17.01,18.76,33.55,57.88,26.53,55.28,66.65,71.96,27.65,2609647,987700.0,392467600,3620400,2275500,2218886,1206500,402000,1790100,2259400,66601332.0
2014-01-06,41.06,113.1,19.19,18.83,43.42,70.77,35.7,63.37,79.86,85.76,27.85,37.49,104.37,17.1,18.58,33.62,57.22,26.8,55.16,67.08,72.61,27.96,2484665,1030200.0,412610800,3224700,4182900,1748365,2837500,842700,2426700,2316000,70701228.0
2014-01-07,40.74,111.98,19.44,18.64,43.37,70.22,35.81,63.53,80.07,86.42,28.15,38.02,105.66,16.98,18.59,33.29,57.91,27.14,55.54,68.01,73.95,28.5,2045554,922800.0,317209200,2455800,4542500,1567492,1653700,662700,2570500,2812300,102001896.0
2014-01-08,41.01,112.47,19.24,18.67,42.76,70.5,36.14,63.64,81.36,87.56,28.68,38.64,104.84,17.08,18.48,32.91,57.61,26.93,56.7,68.54,72.9,28.56,3717981,777200.0,258529600,1917600,4462200,2130044,1618500,1125600,2469300,2712800,89610300.0
2014-01-09,41.77,113.06,19.53,18.55,42.51,72.87,36.02,65.55,82.27,86.49,28.61,38.66,106.01,16.87,18.64,32.75,57.81,27.01,57.54,68.67,72.43,28.28,2457125,486800.0,279148800,2279400,4444300,1645513,1226300,1037300,2084200,2141900,83296620.0
2014-01-10,41.85,114.28,19.28,18.67,42.41,71.17,36.17,65.87,82.38,85.95,28.51,39.0,107.96,16.75,18.54,32.61,57.61,27.37,58.12,69.13,72.52,28.28,2269234,678600.0,304976000,1370100,5537300,1679228,2106600,929800,2093900,2389200,85654260.0
2014-01-13,42.04,115.45,18.93,18.47,42.01,70.48,36.44,66.29,82.33,85.95,28.19,39.0,106.7,16.84,18.38,32.26,56.67,27.15,57.47,68.71,70.91,28.1,4119487,941700.0,378492800,1171800,6368800,2377663,1363400,744800,1880000,2583800,96659244.0
2014-01-14,42.32,115.4,19.22,18.4,41.73,69.63,36.25,65.82,82.52,84.5,28.48,39.63,109.79,17.18,18.49,32.88,57.32,27.21,58.22,69.14,72.09,28.76,3581956,819500.0,332561600,775800,7294000,1830487,1420000,535700,1957200,3453700,99204696.0
2014-01-15,42.79,117.65,19.77,18.49,42.43,70.24,36.31,66.63,82.7,85.85,28.85,39.94,109.67,17.52,18.3,32.98,57.42,26.94,58.33,69.65,71.04,28.74,3264610,958200.0,391638800,1488300,4656000,2306589,1351800,444400,1772900,2970000,77929992.0
2014-01-16,43.09,117.22,19.82,18.28,42.51,70.27,35.95,66.69,83.29,84.25,28.76,40.04,110.05,17.42,18.32,32.04,57.22,27.1,58.01,69.65,72.27,28.93,2566728,609900.0,229278000,1524600,7134200,1196178,1057000,342000,1301800,3187600,67288644.0
2014-01-17,43.51,117.81,19.7,18.23,41.3,69.82,36.2,66.39,83.53,85.9,28.95,40.18,110.57,17.0,18.21,31.86,57.33,27.09,57.69,69.55,71.09,28.79,2375901,692400.0,426739600,623700,6667200,3122113,826200,382000,2636800,2859100,107943948.0
2014-01-21,43.41,119.73,19.32,18.32,41.28,70.61,36.32,66.19,83.47,84.78,29.05,40.27,110.16,17.26,18.21,32.14,57.58,27.46,57.82,69.95,71.25,29.12,4205883,821500.0,328526800,1214100,4209100,1649386,914000,420300,1583700,2090700,79116804.0
2014-01-22,43.51,118.39,19.68,18.33,41.51,70.6,36.68,66.54,83.69,84.76,29.19,40.33,109.93,17.34,18.37,32.82,57.63,27.45,57.95,69.78,71.28,29.15,3871621,502000.0,379985200,1813800,5183200,1485712,1688200,254500,2139800,2444800,62793144.0
2014-01-23,43.26,116.81,19.64,18.23,41.91,71.93,36.47,65.93,83.17,84.17,29.03,39.36,108.6,17.48,18.07,31.73,56.86,27.33,57.27,69.66,70.49,29.03,4282773,659100.0,403239200,2141700,5519500,1633098,1414400,389800,3796600,2154400,77886036.0
2014-01-24,42.36,116.0,19.79,18.04,40.6,69.19,36.35,65.29,82.45,83.4,28.8,38.3,108.28,17.17,17.87,30.74,55.18,26.91,55.34,66.6,69.5,28.12,3713507,782100.0,429354800,1368600,5738000,2400898,1787600,758500,7207200,3191400,155544300.0
2014-01-27,41.42,116.49,19.65,17.79,39.88,67.03,35.99,63.27,79.76,81.93,28.18,38.59,107.74,17.31,17.87,30.58,54.85,27.16,55.58,66.29,68.45,27.56,6527262,974300.0,554878800,895500,5665800,1976279,2037000,550000,2614600,3540800,173969856.0
2014-01-28,41.85,115.39,18.17,17.88,39.47,67.06,36.28,63.69,79.25,81.02,27.79,38.45,108.53,15.92,18.06,31.13,55.23,27.37,55.24,67.39,69.14,28.1,3545328,918500.0,1065523200,1254300,4097000,1775929,1117400,717000,2188700,2213400,88319592.0
2014-01-29,41.25,115.41,18.0,17.91,39.62,67.11,36.43,63.83,80.01,81.33,28.01,38.16,106.34,15.74,17.87,30.47,54.87,27.44,57.03,66.55,68.32,27.7,3023874,643900.0,502810000,1200000,5240800,1866138,1613100,1610000,2990600,2009800,95100804.0
2014-01-30,41.79,115.0,17.95,18.0,39.59,67.56,36.71,65.27,80.03,81.69,28.65,39.39,107.55,15.71,18.1,30.69,55.42,27.92,56.48,67.91,68.54,28.41,5232994,585800.0,678501600,595500,3987000,1592550,1209600,723400,2179400,1453300,203452344.0
2014-01-31,41.92,115.23,17.68,17.94,39.09,66.73,37.07,64.06,80.49,80.3,29.31,38.49,107.19,15.74,17.94,30.67,54.92,28.36,56.1,67.65,67.68,29.55,4804227,807500.0,464797200,1204500,4334000,2120362,2720100,646600,2398300,2425500,222429348.0
2014-02-03,41.6,115.44,17.95,17.92,39.28,67.26,37.85,64.48,80.74,80.26,29.51,37.16,102.9,15.77,17.62,30.23,53.11,28.22,54.39,65.94,66.39,28.36,4095161,1327800.0,401464000,1482000,7878300,3623501,3280600,1334800,3040200,3194400,182581236.0
2014-02-04,40.29,110.97,18.07,17.69,39.81,68.41,37.8,63.18,79.16,79.24,28.48,38.26,102.93,16.0,17.68,29.7,53.73,27.89,54.37,66.2,66.19,28.48,4070836,1086100.0,376681200,965700,7340600,4449504,3733400,1088200,2202400,3155300,112363524.0
2014-02-05,41.19,109.86,18.09,17.67,38.75,67.01,37.18,62.1,78.95,78.69,28.61,38.01,103.39,16.11,17.61,30.03,52.72,27.67,54.62,66.09,65.79,28.61,3192892,1719100.0,328344800,701100,8798900,3263349,2168200,820400,1455400,3694500,95684220.0
2014-02-06,41.14,121.5,18.22,17.6,38.82,64.49,36.93,62.55,79.22,78.33,28.81,38.58,116.57,16.21,17.53,30.38,53.2,27.85,54.96,66.72,67.39,29.03,2250081,3374200.0,257765200,994500,5759000,2685079,1439300,409600,1931000,2431600,77786136.0
2014-02-07,41.82,125.63,18.62,17.6,39.6,65.32,37.29,63.1,80.1,80.46,29.22,39.33,116.7,16.44,17.58,30.99,53.69,28.06,55.48,67.24,68.64,29.47,2749586,1687400.0,370280400,1496100,6597500,1928783,1225400,337500,2222400,3512500,105342552.0
2014-02-10,42.4,124.52,18.52,17.61,39.81,66.27,37.34,63.15,80.48,81.46,29.32,39.06,115.13,16.73,17.8,31.16,53.38,28.23,55.69,68.19,68.09,29.35,2461179,1118500.0,345559200,2023500,6795700,2286998,1242800,356300,2134300,2164300,77730192.0
2014-02-11,42.2,123.47,18.95,17.79,40.12,65.07,37.6,63.6,81.55,80.08,29.53,39.53,117.11,16.95,18.08,31.48,53.53,28.58,56.03,68.52,68.62,29.78,2985848,927600.0,282256800,2456400,6508400,2872672,1262500,377200,1371900,2873900,81949968.0
2014-02-12,42.92,125.55,19.18,18.33,40.43,66.35,38.1,64.08,81.82,81.78,29.75,39.64,116.66,16.95,18.09,31.58,54.19,28.51,56.35,68.42,68.54,29.7,3280826,663300.0,308100800,1783200,7035400,4587436,814500,451500,1109700,2317900,68911020.0
2014-02-13,42.53,125.2,19.09,18.04,40.5,66.07,37.93,64.16,81.31,79.53,29.55,39.76,117.87,17.22,18.33,31.59,54.64,28.77,56.65,69.0,68.27,30.03,4323595,802300.0,307398000,1123200,3070900,2309323,1349000,392500,1485000,5583300,73382544.0
2014-02-14,40.88,126.71,19.37,18.31,40.71,66.51,38.34,64.87,82.57,81.15,29.92,36.57,118.88,17.2,18.42,31.68,54.68,28.95,57.04,69.59,70.32,30.1,24946891,786000.0,272924400,714600,3791300,1944843,761900,245400,1088100,4383600,87380532.0
2014-02-18,39.61,127.18,19.5,18.47,40.66,67.12,38.74,65.39,83.3,83.42,30.07,36.5,118.37,17.27,18.64,31.67,54.84,29.14,56.36,69.87,70.26,30.3,9161513,1020300.0,260251600,1407300,4295900,2041771,1224400,451500,1670100,3364600,84271644.0
2014-02-19,39.35,126.54,19.46,18.62,40.5,66.76,38.78,64.5,83.32,83.26,30.16,37.02,117.58,16.99,18.41,31.22,54.59,28.68,56.3,70.05,70.89,30.09,6764642,1096200.0,313768000,935400,4449300,1825931,2192000,749300,1827400,3748800,84059856.0
2014-02-20,40.16,125.98,19.04,18.43,39.95,66.94,38.42,64.45,83.63,84.17,30.11,37.92,119.09,16.8,18.56,31.35,54.85,29.08,56.32,70.69,71.14,30.13,6471482,882700.0,305858000,652200,3709600,1418283,2454400,553600,1829300,2835100,67963968.0
2014-02-21,40.95,127.31,19.03,18.58,40.11,67.41,41.0,64.58,84.51,84.91,30.23,37.29,119.42,16.61,18.62,31.25,54.63,30.63,55.86,70.31,71.3,30.12,3365266,884100.0,278784800,1134600,3919600,2227428,5257700,666900,2852100,3571100,74417508.0
2014-02-24,40.38,128.31,18.68,18.61,40.1,67.0,40.98,63.92,84.06,85.01,30.16,37.56,118.1,16.68,18.41,31.38,55.06,30.65,55.8,69.41,71.11,30.34,3345134,1050700.0,288909600,1049700,3499000,1967281,3494300,513900,3105700,3861200,66905028.0
2014-02-25,40.63,126.64,18.91,18.46,40.25,67.59,40.44,63.99,83.7,84.06,30.43,37.65,117.17,16.51,18.59,31.56,55.21,30.34,56.18,67.05,70.06,30.53,4718390,823000.0,231952000,2071800,3407200,1770006,2362500,481100,5612200,3982600,57490452.0
2014-02-26,40.76,126.09,18.7,18.65,40.49,68.0,40.59,65.66,80.56,83.01,30.63,37.79,117.44,16.36,18.57,31.56,55.5,30.3,57.3,67.61,67.31,30.53,3356458,1105500.0,276217200,1716900,2649300,2613322,1246300,565900,2996000,6759500,79208712.0
2014-02-27,40.79,125.82,18.47,18.61,40.32,67.71,40.41,65.38,80.88,79.61,30.49,37.3,116.73,16.69,18.63,31.17,55.72,30.09,57.32,68.14,67.11,30.51,4367072,888100.0,301882000,856800,5100100,2288137,1298500,274300,2251500,4270800,50349600.0
2014-02-28,40.38,125.05,18.9,18.67,39.9,68.38,40.23,65.49,81.48,79.71,30.54,37.68,118.9,16.64,18.71,31.73,55.76,30.28,57.68,68.15,66.86,30.42,3998000,1037400.0,371968800,1232700,4379800,2678245,1146800,380700,2650700,5018700,92451456.0
2014-03-03,40.14,125.92,18.69,18.62,40.14,67.65,40.33,65.23,81.08,79.0,30.2,37.53,117.89,16.69,18.55,31.16,54.97,30.24,57.46,68.14,67.34,30.1,3478783,777200.0,238781200,1645200,5021600,1996325,1695600,729600,1735000,4064800,84107808.0
2014-03-04,40.93,128.33,18.96,18.68,40.29,68.22,40.7,66.17,81.92,80.24,30.41,38.24,118.02,16.8,18.74,31.8,56.24,30.65,57.72,68.21,67.86,30.4,3972976,1126500.0,259140000,1482600,3666300,2941468,2014600,1408300,2592900,3578500,58649292.0
2014-03-05,41.28,126.42,18.96,18.73,40.66,68.48,40.84,66.1,81.55,80.17,30.41,38.25,117.25,16.84,18.65,31.78,55.72,30.42,57.72,67.59,66.62,30.49,4352673,692600.0,200062800,1275300,2790700,1894840,1322200,365300,2809300,3976200,49362588.0
2014-03-06,41.77,126.23,19.03,18.73,40.7,68.38,40.64,66.18,80.98,79.04,30.59,38.9,118.32,16.79,18.93,31.99,55.94,30.2,58.19,68.52,67.05,30.52,7239962,715100.0,185488800,2175300,3845100,1529221,1072800,245700,2184000,3457900,50673276.0
2014-03-07,42.25,127.03,18.97,19.0,41.14,68.88,40.29,66.78,81.92,79.98,30.7,38.66,118.38,16.78,18.9,32.3,56.32,29.89,58.17,68.01,67.5,30.4,4539586,530300.0,220729600,1089300,3008400,1830373,4070700,405000,1809300,2125700,60543396.0
2014-03-10,41.7,126.82,18.87,18.91,41.61,69.0,39.46,66.3,81.09,79.85,30.42,38.49,118.36,16.79,19.08,33.17,56.07,30.01,57.66,67.91,67.88,30.32,3583633,612800.0,178584000,1582800,5695100,1932427,1649400,467300,1293500,2781800,48535416.0
2014-03-11,41.65,127.25,19.12,19.09,42.52,68.78,39.66,65.46,81.06,80.49,30.37,37.63,118.51,16.95,19.07,33.17,55.85,30.01,57.29,68.34,67.08,30.03,4783537,1022200.0,279224400,1219800,4258500,1555760,1317400,479500,1550000,2187700,68451480.0
2014-03-12,40.43,125.86,19.09,18.93,42.14,67.84,39.64,64.84,81.25,78.94,29.94,37.76,118.09,16.97,19.12,33.55,56.04,30.42,57.06,67.62,66.78,30.21,2309915,986000.0,199326400,857100,5485300,1903497,1371200,615600,2458100,2445000,78493428.0
2014-03-13,40.89,126.91,19.19,19.2,43.03,68.29,40.22,65.04,81.01,79.22,30.23,36.96,116.29,16.78,19.07,33.13,55.54,30.91,56.35,67.21,66.61,29.76,3241682,754200.0,257742800,1182900,3983900,3153549,1988200,606800,2444100,2519500,93730176.0
2014-03-14,39.78,124.45,18.89,19.0,42.26,68.08,40.82,64.04,80.11,79.03,29.58,36.69,116.32,16.59,19.18,33.22,55.94,31.14,55.76,67.24,66.81,29.35,2439790,521600.0,237199200,967500,3792400,2632115,1635700,603200,1696000,2448600,91664244.0
2014-03-17,39.83,125.61,18.85,19.28,42.78,68.41,41.2,64.07,80.78,79.5,29.51,36.93,117.91,16.66,19.31,33.26,56.62,31.14,56.48,68.37,66.93,29.83,2009625,607700.0,199544800,1428600,4392500,2947390,1774400,460900,2480800,1569400,86397516.0
2014-03-18,40.04,126.19,18.78,19.3,42.69,68.81,41.16,64.54,81.8,79.35,29.9,37.59,117.59,16.81,19.44,33.55,56.98,31.11,56.84,68.42,67.49,30.31,1809991,798700.0,209647200,1329000,2202200,1994275,1768100,437200,1464100,2447800,72527400.0
2014-03-19,40.57,125.84,19.01,19.5,42.93,69.43,41.15,64.81,81.86,80.16,30.33,37.48,116.31,16.8,19.34,33.34,56.48,30.65,56.44,67.49,66.89,30.01,2522551,575500.0,224756000,1442100,3514300,1577287,1356000,241200,1997000,1945500,64451484.0
2014-03-20,40.44,124.37,18.92,19.23,42.58,68.35,39.82,64.28,80.55,79.33,30.03,37.53,116.52,16.72,19.37,33.37,56.51,30.38,56.25,67.95,67.5,29.96,2528143,588700.0,208398400,1775100,2430300,1344020,2750700,690800,1815500,1806000,67320612.0
2014-03-21,40.9,125.58,19.0,19.49,43.08,69.65,40.32,64.43,81.84,80.66,30.19,37.12,118.0,16.85,19.01,33.34,56.09,30.64,56.75,67.81,68.06,29.61,3862534,1985700.0,374046400,9584700,8359100,5281999,3326600,1080700,3506100,4360500,128211660.0
2014-03-24,40.11,126.44,19.23,19.08,42.82,68.36,40.48,64.83,81.43,80.89,29.63,36.57,116.47,17.05,19.16,33.05,55.15,30.69,56.54,67.67,68.11,28.98,2776009,525600.0,355700800,2119500,2586800,2233010,1596200,643500,2142800,2203900,121362516.0
2014-03-25,39.7,125.23,19.34,19.27,42.54,67.33,40.61,65.17,81.59,81.32,29.18,36.51,115.41,17.24,19.15,33.14,55.32,30.66,56.92,68.35,69.09,29.0,2414765,846400.0,282293200,832500,3605800,1823197,1624700,336100,1988300,3133400,96311592.0
2014-03-26,39.63,124.36,19.52,19.18,42.48,67.69,40.55,65.05,81.86,82.24,29.08,36.51,114.65,17.07,19.03,33.37,54.97,30.47,56.49,67.6,68.69,28.33,3579859,593100.0,299768000,1137600,3909400,1611913,1284000,420500,2478300,2575000,103096800.0
2014-03-27,39.77,122.31,19.29,19.08,42.8,66.77,40.23,64.49,80.7,81.58,28.3,36.2,115.72,17.0,18.91,33.68,55.31,30.66,56.96,67.48,69.21,27.88,4151780,732400.0,222031600,856500,3247200,2465593,1255500,495000,1889600,2516100,152735112.0
2014-03-28,39.23,124.61,19.23,19.0,43.28,67.61,40.48,64.88,80.98,82.33,28.0,36.2,116.43,16.98,18.98,33.77,55.51,30.88,57.14,68.7,70.01,28.03,2805646,656400.0,200564000,656400,2773300,1505986,1330700,351400,2467900,3210100,90265644.0
2014-03-31,39.32,125.26,19.26,19.12,43.24,67.73,41.0,65.5,82.57,83.84,28.29,37.01,118.16,16.97,19.18,33.91,55.73,31.19,58.3,68.48,69.95,27.89,3062738,534100.0,168669200,2058300,3295000,1653372,1350300,510900,1959300,2506700,77614308.0
2014-04-01,40.2,126.96,19.21,19.22,43.42,67.65,41.12,66.59,81.98,82.79,28.03,37.3,118.86,17.13,19.07,33.94,55.91,30.85,58.33,68.26,70.63,28.4,2922799,775400.0,200760000,1173300,3014200,2012841,1451500,475300,2414600,3550800,87152760.0
2014-04-02,40.36,127.45,19.37,19.14,42.62,67.96,40.82,66.67,81.5,83.47,28.58,37.51,118.49,17.16,19.03,33.94,56.03,30.71,58.74,67.98,71.03,28.41,2683461,722300.0,180420800,1571400,3279100,1898599,1502600,329400,2161800,2001200,83360556.0
2014-04-03,40.61,127.06,19.34,19.09,43.47,68.46,40.57,67.02,81.35,84.31,28.67,37.46,118.06,17.04,19.05,33.72,55.81,30.72,58.63,67.96,71.98,28.58,2240994,401800.0,162344000,1605000,4171500,1351537,1451700,444500,1527200,2834600,80366000.0
2014-04-04,40.84,125.14,19.28,19.12,43.59,68.28,40.7,67.23,81.71,85.85,28.93,36.78,113.62,16.82,18.93,33.64,54.69,30.58,58.03,67.53,72.07,27.26,3226165,904500.0,275251200,1572000,4416000,2304539,2144700,546000,2884500,3031600,107274000.0
