Date,Open,Adj Close,Volume
2004-09-28,1103.52,1110.06,1396600000
2004-09-29,1110.06,1114.8,1402900000
2004-09-30,1114.8,1114.58,1748000000
2004-10-01,1114.58,1131.5,1582200000
2004-10-04,1131.5,1135.17,1534000000
2004-10-05,1135.17,1134.48,1418400000
2004-10-06,1134.48,1142.05,1416700000
2004-10-07,1142.05,1130.65,1447500000
2004-10-08,1130.65,1122.14,1291600000
2004-10-11,1122.14,1124.39,943800000
2004-10-12,1124.39,1121.84,1320100000
2004-10-13,1121.84,1113.65,1546200000
2004-10-14,1113.65,1103.29,1489500000
2004-10-15,1103.29,1108.2,1645100000
2004-10-18,1108.2,1114.02,1373300000
2004-10-19,1114.02,1103.23,1737500000
2004-10-20,1103.23,1103.66,1685700000
2004-10-21,1103.66,1106.49,1673000000
2004-10-22,1106.49,1095.74,1469600000
2004-10-25,1095.74,1094.8,1380500000
2004-10-26,1094.81,1111.09,1685400000
2004-10-27,1111.09,1125.4,1741900000
2004-10-28,1125.34,1127.44,1628200000
2004-10-29,1127.44,1130.2,1500800000
2004-11-01,1130.2,1130.51,1395900000
2004-11-02,1130.51,1130.56,1659000000
2004-11-03,1130.54,1143.2,1767500000
2004-11-04,1143.2,1161.67,1782700000
2004-11-05,1161.67,1166.17,1724400000
2004-11-08,1166.17,1164.89,1358700000
2004-11-09,1164.89,1164.08,1450800000
2004-11-10,1164.08,1162.91,1504300000
2004-11-11,1162.91,1173.48,1393000000
2004-11-12,1173.48,1184.17,1531600000
2004-11-15,1184.17,1183.81,1453300000
2004-11-16,1183.81,1175.43,1364400000
2004-11-17,1175.43,1181.94,1684200000
2004-11-18,1181.94,1183.55,1456700000
2004-11-19,1183.55,1170.34,1526600000
2004-11-22,1170.34,1177.24,1392700000
2004-11-23,1177.24,1176.94,1428300000
2004-11-24,1176.94,1181.76,1149600000
2004-11-26,1181.76,1182.65,504580000
2004-11-29,1182.65,1178.57,1378500000
2004-11-30,1178.57,1173.82,1553500000
2004-12-01,1173.78,1191.37,1772800000
2004-12-02,1191.37,1190.33,1774900000
2004-12-03,1190.33,1191.17,1566700000
2004-12-06,1191.17,1190.25,1354400000
2004-12-07,1190.25,1177.07,1533900000
2004-12-08,1177.07,1182.81,1525200000
2004-12-09,1182.81,1189.24,1624700000
2004-12-10,1189.24,1188.0,1443700000
2004-12-13,1188.0,1198.68,1436100000
2004-12-14,1198.68,1203.38,1544400000
2004-12-15,1203.38,1205.72,1695800000
2004-12-16,1205.72,1203.21,1793900000
2004-12-17,1203.21,1194.2,2335000000
2004-12-20,1194.2,1194.65,1422800000
2004-12-21,1194.65,1205.45,1483700000
2004-12-22,1205.45,1209.57,1390800000
2004-12-23,1209.57,1210.13,956100000
2004-12-27,1210.13,1204.92,922000000
2004-12-28,1204.92,1213.54,983000000
2004-12-29,1213.54,1213.45,925900000
2004-12-30,1213.45,1213.55,829800000
2004-12-31,1213.55,1211.92,786900000
2005-01-03,1211.92,1202.08,1510800000
2005-01-04,1202.08,1188.05,1721000000
2005-01-05,1188.05,1183.74,1738900000
2005-01-06,1183.74,1187.89,1569100000
2005-01-07,1187.89,1186.19,1477900000
2005-01-10,1186.19,1190.25,1490400000
2005-01-11,1190.25,1182.99,1488800000
2005-01-12,1182.99,1187.7,1562100000
2005-01-13,1187.7,1177.45,1510300000
2005-01-14,1177.45,1184.52,1335400000
2005-01-18,1184.52,1195.98,1596800000
2005-01-19,1195.98,1184.63,1498700000
2005-01-20,1184.63,1175.41,1692000000
2005-01-21,1175.41,1167.87,1643500000
2005-01-24,1167.87,1163.75,1494600000
2005-01-25,1163.75,1168.41,1610400000
2005-01-26,1168.41,1174.07,1635900000
2005-01-27,1174.07,1174.55,1600600000
2005-01-28,1174.55,1171.36,1641800000
2005-01-31,1171.36,1181.27,1679800000
2005-02-01,1181.27,1189.41,1681980000
2005-02-02,1189.41,1193.19,1561740000
2005-02-03,1193.19,1189.89,1554460000
2005-02-04,1189.89,1203.03,1648160000
2005-02-07,1203.03,1201.72,1347270000
2005-02-08,1201.72,1202.3,1416170000
2005-02-09,1202.3,1191.99,1511040000
2005-02-10,1191.99,1197.01,1491670000
2005-02-11,1197.01,1205.3,1562300000
2005-02-14,1205.3,1206.14,1290180000
2005-02-15,1206.14,1210.12,1527080000
2005-02-16,1210.12,1210.34,1490100000
2005-02-17,1210.34,1200.75,1580120000
2005-02-18,1200.75,1201.59,1551200000
2005-02-22,1201.59,1184.16,1744940000
2005-02-23,1184.16,1190.8,1501090000
2005-02-24,1190.8,1200.2,1518750000
2005-02-25,1200.2,1211.37,1523680000
2005-02-28,1211.37,1203.6,1795480000
2005-03-01,1203.6,1210.41,1708060000
2005-03-02,1210.41,1210.08,1568540000
2005-03-03,1210.08,1210.47,1616240000
2005-03-04,1210.47,1222.12,1636820000
2005-03-07,1222.12,1225.31,1488830000
2005-03-08,1225.31,1219.43,1523090000
2005-03-09,1219.43,1207.01,1704970000
2005-03-10,1207.01,1209.25,1604020000
2005-03-11,1209.25,1200.08,1449820000
2005-03-14,1200.08,1206.83,1437430000
2005-03-15,1206.83,1197.75,1513530000
2005-03-16,1197.75,1188.07,1653190000
2005-03-17,1188.07,1190.21,1581930000
2005-03-18,1190.21,1189.65,2344370000
2005-03-21,1189.65,1183.78,1819440000
2005-03-22,1183.78,1171.71,2114470000
2005-03-23,1171.71,1172.53,2246870000
2005-03-24,1172.53,1171.42,1721720000
2005-03-28,1171.42,1174.28,1746220000
2005-03-29,1174.28,1165.36,2223250000
2005-03-30,1165.36,1181.41,2097110000
2005-03-31,1181.41,1180.59,2214230000
2005-04-01,1180.59,1172.92,2168690000
2005-04-04,1172.79,1176.12,2079770000
2005-04-05,1176.12,1181.39,1870800000
2005-04-06,1181.39,1184.07,1797400000
2005-04-07,1184.07,1191.14,1900620000
2005-04-08,1191.14,1181.2,1661330000
2005-04-11,1181.2,1181.21,1525310000
2005-04-12,1181.21,1187.76,1979830000
2005-04-13,1187.76,1173.79,2049740000
2005-04-14,1173.79,1162.05,2355040000
2005-04-15,1162.05,1142.62,2689960000
2005-04-18,1142.62,1145.98,2180670000
2005-04-19,1145.98,1152.78,2142700000
2005-04-20,1152.78,1137.5,2217050000
2005-04-21,1137.5,1159.95,2308560000
2005-04-22,1159.95,1152.12,2045880000
2005-04-25,1152.12,1162.1,1795030000
2005-04-26,1162.1,1151.83,1959740000
2005-04-27,1151.74,1156.38,2151520000
2005-04-28,1156.38,1143.22,2182270000
2005-04-29,1143.22,1156.85,2362360000
2005-05-02,1156.85,1162.16,1980040000
2005-05-03,1162.16,1161.17,2167020000
2005-05-04,1161.17,1175.65,2306480000
2005-05-05,1175.65,1172.63,1997100000
2005-05-06,1172.63,1171.35,1707200000
2005-05-09,1171.35,1178.84,1857020000
2005-05-10,1178.84,1166.22,1889660000
2005-05-11,1166.22,1171.11,1834970000
2005-05-12,1171.11,1159.36,1995290000
2005-05-13,1159.36,1154.05,2188590000
2005-05-16,1154.05,1165.69,1856860000
2005-05-17,1165.69,1173.8,1887260000
2005-05-18,1173.8,1185.56,2266320000
2005-05-19,1185.56,1191.08,1775860000
2005-05-20,1191.08,1189.28,1631750000
2005-05-23,1189.28,1193.86,1681170000
2005-05-24,1193.86,1194.07,1681000000
2005-05-25,1194.07,1190.01,1742180000
2005-05-26,1190.01,1197.62,1654110000
2005-05-27,1197.62,1198.78,1381430000
2005-05-31,1198.78,1191.5,1840680000
2005-06-01,1191.5,1202.22,1810100000
2005-06-02,1202.27,1204.29,1813790000
2005-06-03,1204.29,1196.02,1627520000
2005-06-06,1196.02,1197.51,1547120000
2005-06-07,1197.51,1197.26,1851370000
2005-06-08,1197.26,1194.67,1715490000
2005-06-09,1194.67,1200.93,1824120000
2005-06-10,1200.93,1198.11,1664180000
2005-06-13,1198.11,1200.82,1661350000
2005-06-14,1200.82,1203.91,1698150000
2005-06-15,1203.91,1206.58,1840440000
2005-06-16,1206.55,1210.96,1776040000
2005-06-17,1210.93,1216.96,2407370000
2005-06-20,1216.96,1216.1,1714530000
2005-06-21,1216.1,1213.61,1720700000
2005-06-22,1213.61,1213.88,1823250000
2005-06-23,1213.88,1200.73,2029920000
2005-06-24,1200.73,1191.57,2418800000
2005-06-27,1191.57,1190.69,1738620000
2005-06-28,1190.69,1201.57,1772410000
2005-06-29,1201.57,1199.85,1769280000
2005-06-30,1199.85,1191.33,2109490000
2005-07-01,1191.33,1194.44,1593820000
2005-07-05,1194.44,1204.99,1805820000
2005-07-06,1204.99,1194.94,1883470000
2005-07-07,1194.94,1197.87,1952440000
2005-07-08,1197.87,1211.86,1900810000
2005-07-11,1211.86,1219.44,1846300000
2005-07-12,1219.44,1222.21,1932010000
2005-07-13,1222.21,1223.29,1812500000
2005-07-14,1223.29,1226.5,2048710000
2005-07-15,1226.5,1227.92,1716400000
2005-07-18,1227.92,1221.13,1582100000
2005-07-19,1221.13,1229.35,2041280000
2005-07-20,1229.35,1235.2,2063340000
2005-07-21,1235.2,1227.04,2129840000
2005-07-22,1227.04,1233.68,1766990000
2005-07-25,1233.68,1229.03,1717580000
2005-07-26,1229.03,1231.16,1934180000
2005-07-27,1231.16,1236.79,1945800000
2005-07-28,1236.79,1243.72,2001680000
2005-07-29,1243.72,1234.18,1789600000
2005-08-01,1234.18,1235.35,1716870000
2005-08-02,1235.35,1244.12,2043120000
2005-08-03,1244.12,1245.04,1999980000
2005-08-04,1245.04,1235.86,1981220000
2005-08-05,1235.86,1226.42,1930280000
2005-08-08,1226.42,1223.13,1804140000
2005-08-09,1223.13,1231.38,1897520000
2005-08-10,1231.38,1229.13,2172320000
2005-08-11,1229.13,1237.81,1941560000
2005-08-12,1237.81,1230.39,1709300000
2005-08-15,1230.4,1233.87,1562880000
2005-08-16,1233.87,1219.34,1820410000
2005-08-17,1219.34,1220.24,1859150000
2005-08-18,1220.24,1219.02,1808170000
2005-08-19,1219.02,1219.71,1558790000
2005-08-22,1219.71,1221.73,1621330000
2005-08-23,1221.73,1217.59,1678620000
2005-08-24,1217.57,1209.59,1930800000
2005-08-25,1209.59,1212.37,1571110000
2005-08-26,1212.4,1205.1,1541090000
2005-08-29,1205.1,1212.28,1599450000
2005-08-30,1212.28,1208.41,1916470000
2005-08-31,1208.41,1220.33,2365510000
2005-09-01,1220.33,1221.59,2229860000
2005-09-02,1221.59,1218.02,1640160000
2005-09-06,1218.02,1233.39,1932090000
2005-09-07,1233.39,1236.36,2067700000
2005-09-08,1236.36,1231.67,1955380000
2005-09-09,1231.67,1241.48,1992560000
2005-09-12,1241.48,1240.56,1938050000
2005-09-13,1240.57,1231.2,2082360000
2005-09-14,1231.2,1227.16,1986750000
2005-09-15,1227.16,1227.73,2079340000
2005-09-16,1228.42,1237.91,3152470000
2005-09-19,1237.91,1231.02,2076540000
2005-09-20,1231.02,1221.34,2319250000
2005-09-21,1221.34,1210.2,2548150000
2005-09-22,1210.2,1214.62,2424720000
2005-09-23,1214.62,1215.29,1973020000
2005-09-26,1215.29,1215.63,2022220000
2005-09-27,1215.63,1215.66,1976270000
2005-09-28,1215.66,1216.89,2106980000
2005-09-29,1216.89,1227.68,2176120000
2005-09-30,1227.68,1228.81,2097520000
2005-10-03,1228.81,1226.7,2097490000
2005-10-04,1226.7,1214.47,2341420000
2005-10-05,1214.47,1196.39,2546780000
2005-10-06,1196.39,1191.49,2792030000
2005-10-07,1191.49,1195.9,2126080000
2005-10-10,1195.9,1187.33,2195990000
2005-10-11,1187.33,1184.87,2299040000
2005-10-12,1184.87,1177.68,2491280000
2005-10-13,1177.68,1176.84,2351150000
2005-10-14,1176.84,1186.57,2188940000
2005-10-17,1186.57,1190.1,2054570000
2005-10-18,1190.1,1178.14,2197010000
2005-10-19,1178.14,1195.76,2703590000
2005-10-20,1195.76,1177.8,2617250000
2005-10-21,1177.8,1179.59,2470920000
2005-10-24,1179.59,1199.38,2197790000
2005-10-25,1199.38,1196.54,2312470000
2005-10-26,1196.54,1191.38,2467750000
2005-10-27,1191.38,1178.9,2395370000
2005-10-28,1178.9,1198.41,2379400000
2005-10-31,1198.41,1207.01,2567470000
2005-11-01,1207.01,1202.76,2457850000
2005-11-02,1202.76,1214.76,2648090000
2005-11-03,1214.76,1219.94,2716630000
2005-11-04,1219.94,1220.14,2050510000
2005-11-07,1220.14,1222.81,1987580000
2005-11-08,1222.81,1218.59,1965050000
2005-11-09,1218.59,1220.65,2214460000
2005-11-10,1220.65,1230.96,2378460000
2005-11-11,1230.96,1234.72,1773140000
2005-11-14,1234.72,1233.76,1899780000
2005-11-15,1233.76,1229.01,2359370000
2005-11-16,1229.01,1231.21,2121580000
2005-11-17,1231.21,1242.8,2298040000
2005-11-18,1242.8,1248.27,2453290000
2005-11-21,1248.27,1254.85,2117350000
2005-11-22,1254.85,1261.23,2291420000
2005-11-23,1261.23,1265.61,1985400000
2005-11-25,1265.61,1268.25,724940000
2005-11-28,1268.25,1257.46,2016900000
2005-11-29,1257.46,1257.48,2268340000
2005-11-30,1257.48,1249.48,2374690000
2005-12-01,1249.48,1264.67,2614830000
2005-12-02,1264.67,1265.08,2125580000
2005-12-05,1265.08,1262.09,2325840000
2005-12-06,1262.09,1263.7,2110740000
2005-12-07,1263.7,1257.37,2093830000
2005-12-08,1257.37,1255.84,2178300000
2005-12-09,1255.84,1259.37,1896290000
2005-12-12,1259.37,1260.43,1876550000
2005-12-13,1260.43,1267.43,2390020000
2005-12-14,1267.43,1272.74,2145520000
2005-12-15,1272.74,1270.94,2180590000
2005-12-16,1270.94,1267.32,2584190000
2005-12-19,1267.32,1259.92,2208810000
2005-12-20,1259.92,1259.62,1996690000
2005-12-21,1259.62,1262.79,2065170000
2005-12-22,1262.79,1268.12,1888500000
2005-12-23,1268.12,1268.66,1285810000
2005-12-27,1268.66,1256.54,1540470000
2005-12-28,1256.54,1258.17,1422360000
2005-12-29,1258.17,1254.42,1382540000
2005-12-30,1254.42,1248.29,1443500000
2006-01-03,1248.29,1268.8,2554570000
2006-01-04,1268.8,1273.46,2515330000
2006-01-05,1273.46,1273.48,2433340000
2006-01-06,1273.48,1285.45,2446560000
2006-01-09,1285.45,1290.15,2301490000
2006-01-10,1290.15,1289.69,2373080000
2006-01-11,1289.72,1294.18,2406130000
2006-01-12,1294.18,1286.06,2318350000
2006-01-13,1286.06,1287.61,2206510000
2006-01-17,1287.61,1282.93,2179970000
2006-01-18,1282.93,1277.93,2233200000
2006-01-19,1277.93,1285.04,2444020000
2006-01-20,1285.04,1261.49,2845810000
2006-01-23,1261.49,1263.82,2256070000
2006-01-24,1263.82,1266.86,2608720000
2006-01-25,1266.86,1264.68,2617060000
2006-01-26,1264.68,1273.83,2856780000
2006-01-27,1273.83,1283.72,2623620000
2006-01-30,1283.72,1285.19,2282730000
2006-01-31,1285.2,1280.08,2708310000
2006-02-01,1280.08,1282.46,2589410000
2006-02-02,1282.46,1270.84,2565300000
2006-02-03,1270.84,1264.03,2282210000
2006-02-06,1264.03,1265.02,2132360000
2006-02-07,1265.02,1254.78,2366370000
2006-02-08,1254.78,1265.65,2456860000
2006-02-09,1265.65,1263.78,2441920000
2006-02-10,1263.82,1266.99,2290050000
2006-02-13,1266.99,1262.86,1850080000
2006-02-14,1262.86,1275.53,2437940000
2006-02-15,1275.53,1280.0,2317590000
2006-02-16,1280.0,1289.38,2251490000
2006-02-17,1289.38,1287.24,2128260000
2006-02-21,1287.24,1283.03,2104320000
2006-02-22,1283.03,1292.67,2222380000
2006-02-23,1292.67,1287.79,2144210000
2006-02-24,1287.79,1289.43,1933010000
2006-02-27,1289.43,1294.12,1975320000
2006-02-28,1294.12,1280.66,2370860000
2006-03-01,1280.66,1291.24,2308320000
2006-03-02,1291.24,1289.14,2494590000
2006-03-03,1289.14,1287.23,2152950000
2006-03-06,1287.23,1278.26,2280190000
2006-03-07,1278.26,1275.88,2268050000
2006-03-08,1275.88,1278.47,2442870000
2006-03-09,1278.47,1272.23,2140110000
2006-03-10,1272.23,1281.42,2123450000
2006-03-13,1281.58,1284.13,2070330000
2006-03-14,1284.13,1297.48,2165270000
2006-03-15,1297.48,1303.02,2293000000
2006-03-16,1303.02,1305.33,2292180000
2006-03-17,1305.33,1307.25,2549620000
2006-03-20,1307.25,1305.08,1976830000
2006-03-21,1305.08,1297.23,2147370000
2006-03-22,1297.23,1305.04,2039810000
2006-03-23,1305.04,1301.67,1980940000
2006-03-24,1301.67,1302.95,2326070000
2006-03-27,1302.95,1301.61,2029700000
2006-03-28,1301.61,1293.23,2148580000
2006-03-29,1293.23,1302.89,2143540000
2006-03-30,1302.89,1300.25,2294560000
2006-03-31,1300.25,1294.87,2236710000
2006-04-03,1302.88,1297.81,2494080000
2006-04-04,1297.81,1305.93,2147660000
2006-04-05,1305.93,1311.56,2420020000
2006-04-06,1311.56,1309.04,2281680000
2006-04-07,1309.04,1295.5,2082470000
2006-04-10,1295.51,1296.62,1898320000
2006-04-11,1296.6,1286.57,2232880000
2006-04-12,1286.57,1288.12,1938100000
2006-04-13,1288.12,1289.12,1891940000
2006-04-17,1289.12,1285.33,1794650000
2006-04-18,1285.33,1307.28,2595440000
2006-04-19,1307.65,1309.93,2447310000
2006-04-20,1309.93,1311.46,2512920000
2006-04-21,1311.46,1311.28,2392630000
2006-04-24,1311.28,1308.11,2117330000
2006-04-25,1308.11,1301.74,2366380000
2006-04-26,1301.74,1305.41,2502690000
2006-04-27,1305.41,1309.72,2772010000
2006-04-28,1309.72,1310.61,2419920000
2006-05-01,1310.61,1305.19,2437040000
2006-05-02,1305.19,1313.21,2403470000
2006-05-03,1313.21,1308.12,2395230000
2006-05-04,1307.85,1312.25,2431450000
2006-05-05,1312.25,1325.76,2294760000
2006-05-08,1325.76,1324.66,2151300000
2006-05-09,1324.66,1325.14,2157290000
2006-05-10,1324.57,1322.85,2268550000
2006-05-11,1322.63,1305.92,2531520000
2006-05-12,1305.88,1291.24,2567970000
2006-05-15,1291.19,1294.5,2505660000
2006-05-16,1294.5,1292.08,2386210000
2006-05-17,1291.73,1270.32,2830200000
2006-05-18,1270.25,1261.81,2537490000
2006-05-19,1261.81,1267.03,2982300000
2006-05-22,1267.03,1262.07,2773010000
2006-05-23,1262.06,1256.58,2605250000
2006-05-24,1256.56,1258.57,2999030000
2006-05-25,1258.41,1272.88,2372730000
2006-05-26,1272.71,1280.16,1814020000
2006-05-30,1280.04,1259.87,2176190000
2006-05-31,1259.38,1270.09,2692160000
2006-06-01,1270.05,1285.71,2360160000
2006-06-02,1285.71,1288.22,2295540000
2006-06-05,1288.16,1265.29,2313470000
2006-06-06,1265.23,1263.85,2697650000
2006-06-07,1263.61,1256.15,2644170000
2006-06-08,1256.08,1257.93,3543790000
2006-06-09,1257.93,1252.3,2214000000
2006-06-12,1252.27,1237.44,2247010000
2006-06-13,1236.08,1223.69,3215770000
2006-06-14,1223.66,1230.04,2667990000
2006-06-15,1230.01,1256.16,2775480000
2006-06-16,1256.16,1251.54,2783390000
2006-06-19,1251.54,1240.13,2517200000
2006-06-20,1240.12,1240.12,2232950000
2006-06-21,1240.09,1252.2,2361230000
2006-06-22,1251.92,1245.6,2148180000
2006-06-23,1245.59,1244.5,2017270000
2006-06-26,1244.5,1250.56,1878580000
2006-06-27,1250.55,1239.2,2203130000
2006-06-28,1238.99,1246.0,2085490000
2006-06-29,1245.94,1272.87,2621250000
2006-06-30,1272.86,1270.2,3049560000
2006-07-03,1270.06,1280.19,1114470000
2006-07-05,1280.05,1270.91,2165070000
2006-07-06,1270.58,1274.08,2009160000
2006-07-07,1274.08,1265.48,1988150000
2006-07-10,1265.46,1267.34,1854590000
2006-07-11,1267.26,1272.43,2310850000
2006-07-12,1272.39,1258.6,2250450000
2006-07-13,1258.58,1242.28,2545760000
2006-07-14,1242.29,1236.2,2467120000
2006-07-17,1236.2,1234.49,2146410000
2006-07-18,1234.48,1236.86,2481750000
2006-07-19,1236.74,1259.81,2701980000
2006-07-20,1259.81,1249.13,2345580000
2006-07-21,1249.12,1240.29,2704090000
2006-07-24,1240.25,1260.91,2312720000
2006-07-25,1260.91,1268.88,2563930000
2006-07-26,1268.87,1268.4,2667710000
2006-07-27,1268.2,1263.2,2776710000
2006-07-28,1263.15,1278.55,2480420000
2006-07-31,1278.53,1276.66,2461300000
2006-08-01,1278.53,1270.92,2527690000
2006-08-02,1270.73,1277.41,2610750000
2006-08-03,1278.22,1280.27,2728440000
2006-08-04,1280.26,1279.36,2530970000
2006-08-07,1279.31,1275.77,2045660000
2006-08-08,1275.67,1271.48,2457840000
2006-08-09,1271.13,1265.95,2555180000
2006-08-10,1265.72,1271.81,2402190000
2006-08-11,1271.64,1266.74,2004540000
2006-08-14,1266.67,1268.21,2118020000
2006-08-15,1268.19,1285.58,2334100000
2006-08-16,1285.27,1295.43,2554570000
2006-08-17,1295.37,1297.48,2458340000
2006-08-18,1297.48,1302.3,2033910000
2006-08-21,1302.3,1297.52,1759240000
2006-08-22,1297.52,1298.82,1908740000
2006-08-23,1298.73,1292.99,1893670000
2006-08-24,1292.97,1296.06,1930320000
2006-08-25,1295.92,1295.09,1667580000
2006-08-28,1295.09,1301.78,1834920000
2006-08-29,1301.57,1304.28,2093720000
2006-08-30,1303.7,1305.37,2060690000
2006-08-31,1304.25,1303.82,1974540000
2006-09-01,1303.8,1311.01,1800520000
2006-09-05,1310.94,1313.25,2114480000
2006-09-06,1313.04,1300.26,2329870000
2006-09-07,1300.21,1294.02,2325850000
2006-09-08,1294.02,1298.92,2132890000
2006-09-11,1298.86,1299.54,2506430000
2006-09-12,1299.53,1313.0,2791580000
2006-09-13,1312.74,1318.07,2597220000
2006-09-14,1318.0,1316.28,2351220000
2006-09-15,1316.28,1319.66,3198030000
2006-09-18,1319.85,1321.18,2325080000
2006-09-19,1321.17,1317.64,2390850000
2006-09-20,1318.28,1325.18,2543070000
2006-09-21,1324.89,1318.03,2627440000
2006-09-22,1318.03,1314.78,2162880000
2006-09-25,1314.78,1326.37,2710240000
2006-09-26,1326.35,1336.35,2673350000
2006-09-27,1336.12,1336.59,2749190000
2006-09-28,1336.56,1338.88,2397820000
2006-09-29,1339.15,1335.85,2273430000
2006-10-02,1335.82,1331.32,2154480000
2006-10-03,1331.32,1334.11,2682690000
2006-10-04,1333.81,1350.2,3019880000
2006-10-05,1349.84,1353.22,2817240000
2006-10-06,1353.22,1349.59,2523000000
2006-10-09,1349.58,1350.66,1935170000
2006-10-10,1350.62,1353.42,2376140000
2006-10-11,1353.28,1349.95,2521000000
2006-10-12,1349.94,1362.83,2514350000
2006-10-13,1362.82,1365.62,2482920000
2006-10-16,1365.61,1369.06,2305920000
2006-10-17,1369.05,1364.05,2519620000
2006-10-18,1363.93,1365.8,2658840000
2006-10-19,1365.95,1366.96,2619830000
2006-10-20,1366.94,1368.6,2526410000
2006-10-23,1368.58,1377.02,2480430000
2006-10-24,1377.02,1377.38,2876890000
2006-10-25,1377.36,1382.22,2953540000
2006-10-26,1382.21,1389.08,2793350000
2006-10-27,1388.89,1377.34,2458450000
2006-10-30,1377.3,1377.93,2770440000
2006-10-31,1377.93,1377.94,2803030000
2006-11-01,1377.76,1367.81,2821160000
2006-11-02,1367.44,1367.34,2646180000
2006-11-03,1367.31,1364.3,2419730000
2006-11-06,1364.27,1379.78,2533550000
2006-11-07,1379.75,1382.84,2636390000
2006-11-08,1382.5,1385.72,2814820000
2006-11-09,1385.43,1378.33,3012050000
2006-11-10,1378.33,1380.9,2290200000
2006-11-13,1380.58,1384.42,2386340000
2006-11-14,1384.36,1393.22,3027480000
2006-11-15,1392.91,1396.57,2831130000
2006-11-16,1396.53,1399.76,2835730000
2006-11-17,1399.76,1401.2,2726100000
2006-11-20,1401.17,1400.5,2546710000
2006-11-21,1400.43,1402.81,2597940000
2006-11-22,1402.69,1406.09,2237710000
2006-11-24,1405.94,1400.95,832550000
2006-11-27,1400.95,1381.96,2711210000
2006-11-28,1381.61,1386.72,2639750000
2006-11-29,1386.11,1399.48,2790970000
2006-11-30,1399.47,1400.63,4006230000
2006-12-01,1400.63,1396.71,2800980000
2006-12-04,1396.67,1409.12,2766320000
2006-12-05,1409.1,1414.76,2755700000
2006-12-06,1414.4,1412.9,2725280000
2006-12-07,1412.86,1407.29,2743150000
2006-12-08,1407.27,1409.84,2440460000
2006-12-11,1409.81,1413.04,2289900000
2006-12-12,1413.0,1411.56,2738170000
2006-12-13,1411.32,1413.21,2552260000
2006-12-14,1413.16,1425.49,2729700000
2006-12-15,1425.48,1427.09,3229580000
2006-12-18,1427.08,1422.48,2568140000
2006-12-19,1422.42,1425.55,2717060000
2006-12-20,1425.51,1423.53,2387630000
2006-12-21,1423.2,1418.3,2322410000
2006-12-22,1418.1,1410.76,1647590000
2006-12-26,1410.75,1416.9,1310310000
2006-12-27,1416.63,1426.84,1667370000
2006-12-28,1426.77,1424.73,1508570000
2006-12-29,1424.71,1418.3,1678200000
2007-01-03,1418.03,1416.6,3429160000
2007-01-04,1416.6,1418.34,3004460000
2007-01-05,1418.34,1409.71,2919400000
2007-01-08,1409.26,1412.84,2763340000
2007-01-09,1412.84,1412.11,3038380000
2007-01-10,1408.7,1414.85,2764660000
2007-01-11,1414.84,1423.82,2857870000
2007-01-12,1423.82,1430.73,2686480000
2007-01-16,1430.73,1431.9,2599530000
2007-01-17,1431.77,1430.62,2690270000
2007-01-18,1430.59,1426.37,2822430000
2007-01-19,1426.35,1430.5,2777480000
2007-01-22,1430.47,1422.95,2540120000
2007-01-23,1422.95,1427.99,2975070000
2007-01-24,1427.96,1440.13,2783180000
2007-01-25,1440.12,1423.9,2994330000
2007-01-26,1423.9,1422.18,2626620000
2007-01-29,1422.03,1420.62,2730480000
2007-01-30,1420.61,1428.82,2706250000
2007-01-31,1428.65,1438.24,2976690000
2007-02-01,1437.9,1445.94,2914890000
2007-02-02,1445.94,1448.39,2569450000
2007-02-05,1448.33,1446.99,2439430000
2007-02-06,1446.98,1448.0,2608710000
2007-02-07,1447.41,1450.02,2618820000
2007-02-08,1449.99,1448.31,2816180000
2007-02-09,1448.25,1438.06,2951810000
2007-02-12,1438.0,1433.37,2395680000
2007-02-13,1433.22,1444.26,2652150000
2007-02-14,1443.91,1455.3,2699290000
2007-02-15,1455.15,1456.81,2490920000
2007-02-16,1456.77,1455.54,2399450000
2007-02-20,1455.53,1459.68,2337860000
2007-02-21,1459.6,1457.63,2606980000
2007-02-22,1457.29,1456.38,1950770000
2007-02-23,1456.22,1451.19,2579950000
2007-02-26,1451.04,1449.37,2822170000
2007-02-27,1449.25,1399.04,4065230000
2007-02-28,1398.64,1406.82,3925250000
2007-03-01,1406.8,1403.17,3874910000
2007-03-02,1403.16,1387.17,3312260000
2007-03-05,1387.11,1374.12,3480520000
2007-03-06,1374.06,1395.41,3358160000
2007-03-07,1395.02,1391.97,3141350000
2007-03-08,1391.88,1401.89,3014850000
2007-03-09,1401.89,1402.84,2623050000
2007-03-12,1402.8,1406.6,2664000000
2007-03-13,1406.23,1377.95,3485570000
2007-03-14,1377.86,1387.17,3758350000
2007-03-15,1387.11,1392.28,2821900000
2007-03-16,1392.28,1386.95,3393640000
2007-03-19,1386.95,1402.06,2777180000
2007-03-20,1402.04,1410.94,2795940000
2007-03-21,1410.92,1435.04,3184770000
2007-03-22,1435.04,1434.54,3129970000
2007-03-23,1434.54,1436.11,2619020000
2007-03-26,1436.11,1437.5,2754660000
2007-03-27,1437.49,1428.61,2673040000
2007-03-28,1428.35,1417.23,3000440000
2007-03-29,1417.17,1422.53,2854710000
2007-03-30,1422.52,1420.86,2903960000
2007-04-02,1420.83,1424.55,2875880000
2007-04-03,1424.27,1437.77,2921760000
2007-04-04,1437.75,1439.37,2616320000
2007-04-05,1438.94,1443.76,2357230000
2007-04-09,1443.77,1444.61,2349410000
