Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,CI,CNC,CVS,DGX,DXCM,GILD,HCA,HSIC,HUM,IDXX,IQV,ISRG,JNJ,LLY,MCK,MDT,MRK,MTD,PFE,PKI,REGN,RMD,STE,SYK,TFX,TMO,UNH,VRTX,WBA,XRAY,ZBH,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,CI,CNC,CVS,DGX,DXCM,GILD,HCA,HSIC,HUM,IDXX,IQV,ISRG,JNJ,LLY,MCK,MDT,MRK,MTD,PFE,PKI,REGN,RMD,STE,SYK,TFX,TMO,UNH,VRTX,WBA,XRAY,ZBH
2010-08-06,18.63,71.07848214285714,18.5,17.83,41.57,19.4,56.5,57.66,17.77,32.94,5.47,22.87,38.25,2.93,13.7,100.4654716358839,21.37,45.89,29.6,123.26110932475885,36.91,41.44,25.38,56.46,28.37,21.66,121.32,9.76,20.79,24.85,27.71,26.69,40.64,46.61,43.71,27.61,36.54,19.66,28.89,47.75,4722164,7727692.546583851,16663193,496400.0,3474200,4138384,1245068,2118100,8774900,3242500,1194400.0,9972000,1270800,960400.0,22606000,2627121.4379947227,1486140,1661000,422000,1076188.7459807075,3004200.0,8524100,4711800,3211100,4274800,12218422,122200,54416966,5146500,274600,2186200,399100,1741300,485100,3562500,7479400,804100,9723400,1192400,1636773.0
2010-08-09,19.34,71.07848214285714,18.61,18.11,41.36,19.5,56.65,57.58,17.86,33.18,5.47,22.99,38.47,3.01,13.67,100.4654716358839,21.25,45.98,29.9,123.26110932475885,36.82,41.5,25.44,56.01,28.08,21.89,122.31,9.87,20.71,24.71,27.93,27.05,40.73,46.73,43.92,27.64,37.0,19.91,29.08,47.76,5157222,7727692.546583851,9375573,543700.0,3318100,5496858,678140,1382200,6825300,2547200,1197600.0,6424300,888600,1235200.0,17472400,2627121.4379947227,684420,1257800,292800,1076188.7459807075,2916900.0,6674700,5664200,2709000,7204100,10796496,106300,50676952,2340100,395300,942200,317900,1190100,457900,2857000,6059400,755000,6185300,650400,1253613.0
2010-08-10,19.11,71.07848214285714,18.83,17.96,41.4,19.92,57.06,57.86,17.96,33.39,5.49,22.74,38.8,3.08,13.69,100.4654716358839,21.52,45.95,29.34,123.26110932475885,36.4,41.07,26.0,55.38,27.95,22.15,120.13,9.96,20.69,24.51,27.4,26.81,40.36,46.39,43.77,27.51,36.75,19.82,28.94,47.68,4874407,7727692.546583851,18687370,527800.0,4151200,12155203,1283095,1877000,7009500,2727200,1428400.0,5557900,1277500,2063600.0,20018000,2627121.4379947227,3400170,1680100,695400,1076188.7459807075,3225600.0,13550800,11213900,3121400,4512600,12434206,90500,60703338,1874500,257100,1456000,269000,1558600,425000,3685900,7957600,1991300,7653700,1218300,2190501.0
2010-08-11,18.3,71.07848214285714,18.43,17.21,39.89,19.61,56.04,55.8,17.69,31.99,5.3,21.93,37.64,3.02,13.22,100.4654716358839,21.35,44.36,28.51,123.26110932475885,35.22,40.43,25.6,54.47,27.22,21.6,116.14,9.61,20.07,23.72,27.0,25.72,39.5,45.4,43.01,26.4,35.75,19.47,28.28,46.01,3952426,7727692.546583851,13175490,563400.0,5466100,10690135,1788830,2862600,8808100,5760200,2276000.0,10788000,1286800,1620800.0,23441200,2627121.4379947227,2904195,2789100,640000,1076188.7459807075,4257000.0,11470100,9675700,2720100,5840300,13039321,154100,56609181,1636300,292900,1055000,444400,2664900,546600,4728300,17250600,1290500,8709000,1464900,3394468.0
2010-08-12,17.86,71.07848214285714,18.43,17.33,40.68,19.69,56.01,56.61,17.74,32.01,5.23,22.18,37.69,3.04,13.25,100.4654716358839,21.18,44.71,28.27,123.26110932475885,35.22,40.45,25.52,54.79,27.0,21.7,114.44,9.73,20.06,23.82,26.48,25.56,39.54,45.13,42.49,26.52,36.29,19.68,28.02,46.0,4552867,7727692.546583851,9210088,497600.0,6232300,8723579,1067948,2313100,7350500,2395800,1758800.0,12059300,1080600,1588000.0,19354000,2627121.4379947227,1328295,2339300,347800,1076188.7459807075,3322800.0,8240500,7401800,2624600,4219700,9597479,172100,51069673,2129000,243200,1154400,313900,1862700,203000,3545300,8998000,1219800,7373000,908000,2932822.0
2010-08-13,17.74,71.07848214285714,18.31,17.0,40.88,19.65,55.93,55.94,17.73,31.97,5.26,21.99,37.66,3.07,13.12,100.4654716358839,21.06,44.73,28.14,123.26110932475885,35.08,40.19,24.9,54.52,26.69,21.67,113.56,9.66,20.0,23.56,26.76,25.11,39.46,45.21,42.3,26.44,36.19,19.78,27.68,45.5,3420906,7727692.546583851,10601917,509600.0,5511900,5612841,685213,2013500,5760100,2110300,1470000.0,8719700,873400,1966400.0,16060400,2627121.4379947227,1084005,1160100,340200,1076188.7459807075,2558700.0,8546700,13055600,2972400,5545500,9172306,122300,34156240,1028900,185200,670600,307600,1235800,152600,2219500,6868600,1111400,7032400,681000,1498444.0
2010-08-16,17.62,71.07848214285714,18.42,17.15,40.18,19.55,55.67,55.85,17.71,31.96,5.28,21.99,37.43,3.18,12.95,100.4654716358839,21.04,44.43,28.09,123.26110932475885,34.37,40.09,24.81,54.7,26.4,21.65,114.27,9.63,19.91,23.66,26.78,25.11,39.39,45.03,42.26,26.33,36.3,19.79,27.67,45.12,4635908,7727692.546583851,9995415,473400.0,5639300,4376978,704893,1725400,10377700,2903000,1627200.0,5276600,978800,3165600.0,21429200,2627121.4379947227,1723290,1015400,520800,1076188.7459807075,3864600.0,8751200,5217800,2176900,5895000,7217052,72200,38242071,923900,318500,477800,220400,1242300,408600,2227600,5231900,1031100,6454500,550600,1389470.0
2010-08-17,18.99,71.07848214285714,18.54,17.65,40.1,19.74,56.73,56.91,17.91,32.36,5.24,22.13,37.93,3.15,13.06,100.4654716358839,21.57,45.04,28.46,123.26110932475885,35.21,40.93,24.23,55.37,26.89,22.01,118.4,9.78,20.53,24.53,27.37,25.65,39.56,46.08,43.47,26.7,36.28,19.94,28.24,45.3,10206518,7727692.546583851,12592330,723100.0,4999100,4664174,1074713,1954300,12325700,1982500,2158800.0,6424400,1106300,1985600.0,20386000,2627121.4379947227,1406325,1693900,357200,1076188.7459807075,4570200.0,13479100,14976600,2251400,6331400,11189496,159000,53190953,1539000,242400,888600,291100,3666500,252200,3584900,5544800,1069600,8938100,605700,2110985.0
2010-08-18,19.09,71.07848214285714,18.38,17.55,40.23,19.71,57.01,56.52,17.71,32.35,5.29,22.26,37.86,3.17,12.91,100.4654716358839,21.65,45.44,28.58,123.26110932475885,34.89,41.02,24.25,55.97,27.33,21.9,116.74,9.67,20.57,23.97,27.11,25.77,39.7,46.22,43.13,26.86,36.37,19.93,28.18,45.89,4255512,7727692.546583851,12794081,530000.0,5547500,3813447,964730,1629000,12235800,3029100,1160400.0,7779400,709400,1701200.0,40228600,2627121.4379947227,1185240,1635700,249000,1076188.7459807075,2906100.0,10534900,23704700,2017300,6087300,9571174,150800,52097217,735000,389500,860800,225500,1550600,151600,2603500,6444900,875000,8618200,629700,1644189.0
2010-08-19,18.51,71.07848214285714,18.04,17.32,39.17,19.34,56.2,55.06,17.56,31.49,5.13,21.85,36.78,3.11,12.67,100.4654716358839,21.21,44.26,28.45,123.26110932475885,34.06,40.58,23.91,55.24,26.62,21.49,114.25,9.63,20.1,22.97,27.05,24.93,38.86,45.11,42.35,26.24,35.36,19.9,27.58,44.43,4729853,7727692.546583851,21298041,715000.0,4895600,5528339,1039248,2326000,8218000,3367700,1771200.0,10499600,1116700,1444000.0,27682600,2627121.4379947227,1371645,1432700,574000,1076188.7459807075,4509900.0,11949700,10578400,1987600,5218300,12061327,160100,56138359,1227300,298100,1185200,433300,1953200,323000,2723800,7067700,1348100,7392900,843000,1880780.0
2010-08-20,18.52,71.07848214285714,18.05,17.24,38.89,19.16,55.82,55.38,17.81,31.04,5.07,21.45,36.88,3.12,12.48,100.4654716358839,21.27,43.98,28.52,123.26110932475885,32.61,40.6,23.83,55.43,26.09,21.32,113.65,9.57,19.65,22.93,26.77,24.61,38.81,45.14,42.21,26.09,35.58,20.1,26.97,44.07,4716712,7727692.546583851,13354314,555900.0,4386200,7292937,1244043,2368500,18140100,1962900,1234000.0,13410500,982000,1225200.0,25738800,2627121.4379947227,1634040,1908300,391200,1076188.7459807075,9705600.0,11286200,9187800,2553500,9487400,12782875,180300,51745392,1799900,259200,547400,416800,2009300,167000,2615700,5330200,893100,7600900,1888200,1832679.0
2010-08-23,18.14,71.07848214285714,18.21,16.64,38.6,19.25,55.97,54.91,17.84,31.34,5.18,21.82,36.72,3.12,12.56,100.4654716358839,21.3,43.97,28.4,123.26110932475885,31.44,40.69,23.93,55.11,26.25,21.65,112.76,9.67,19.84,22.41,26.74,24.29,39.09,44.8,42.03,26.0,35.22,20.12,26.91,43.67,4365674,7727692.546583851,15039600,598000.0,3466100,5625360,1396358,1166600,12146600,2619700,1824400.0,11243300,842400,2159600.0,19309600,2627121.4379947227,955485,1332100,347000,1076188.7459807075,9207900.0,8842900,13820500,1987500,6084600,10455477,98800,62161126,881400,220200,362600,226800,2144600,179000,2437900,5077300,1014900,6688800,1077700,1698676.0
2010-08-24,17.75,71.07848214285714,18.1,16.21,37.94,18.92,54.62,53.84,17.53,30.43,5.08,21.4,35.87,3.03,12.27,100.4654716358839,20.89,43.24,27.84,123.26110932475885,29.9,40.09,23.69,54.22,23.42,21.32,110.15,9.5,19.19,22.12,25.95,23.72,36.6,43.45,40.73,25.62,34.11,19.75,26.32,41.55,4102850,7727692.546583851,18669654,576300.0,5937600,8717135,1322045,1780600,11625900,2776900,983200.0,10500000,1633200,1556400.0,31742400,2627121.4379947227,1534590,1452600,724200,1076188.7459807075,12583800.0,14930400,6426300,2004900,37355400,11799642,166200,53044763,1133800,618200,976400,274100,5204900,329900,5360200,7509700,972800,6781700,1222600,3723656.0
2010-08-25,17.96,71.07848214285714,18.23,16.29,38.52,18.99,54.98,55.37,17.57,30.97,5.16,21.48,36.08,3.09,12.55,100.4654716358839,21.06,44.13,28.02,123.26110932475885,30.71,40.07,23.93,54.35,23.91,21.39,110.3,9.61,19.64,22.47,25.87,24.03,36.53,43.45,41.38,26.38,34.48,19.43,26.45,42.21,6108701,7727692.546583851,15743018,725400.0,5125900,9816396,999785,3220400,16809000,2164100,1185200.0,7718700,1360900,1226800.0,25147000,2627121.4379947227,1817385,1966400,682800,1076188.7459807075,10852200.0,11675000,7127500,3193000,13215500,11114878,256700,52033556,1396600,424800,1184600,288500,3817200,153300,4556700,10921200,851600,7565000,1472500,3038500.0
2010-08-26,17.84,71.07848214285714,18.11,16.24,37.84,18.68,54.25,53.91,17.42,30.65,5.38,21.27,35.57,3.06,12.26,100.4654716358839,20.38,43.81,27.92,123.26110932475885,29.77,39.95,23.68,53.73,24.22,21.35,110.37,9.55,19.84,21.84,25.48,24.2,36.33,43.31,40.95,26.29,33.38,19.18,26.02,41.82,4125778,7727692.546583851,11410796,420200.0,5266500,7405791,1465135,2401300,7931300,1763000,3191200.0,6165600,1177900,770400.0,32904000,2627121.4379947227,3124770,1255100,356600,1076188.7459807075,8016300.0,12834100,6380900,2581000,12827000,8903074,181900,44662091,2040200,250200,827200,367900,2320500,149000,3141800,9944700,877100,7558800,1491800,1722881.0
2010-08-27,18.14,71.07848214285714,18.23,16.3,38.7,18.81,54.95,54.6,17.6,31.15,5.46,21.08,35.5,3.18,12.44,100.4654716358839,20.84,44.37,28.5,123.26110932475885,30.34,40.19,23.85,54.26,24.4,21.67,111.72,9.67,20.21,22.78,26.09,24.67,37.28,43.9,41.23,26.72,34.45,19.3,26.42,42.47,4677708,7727692.546583851,9445394,421900.0,7091200,5610263,938798,1704400,6402300,1816700,1477600.0,13479800,1381600,1622000.0,29399200,2627121.4379947227,1951260,1215000,388600,1076188.7459807075,7605900.0,11674800,5809800,2276700,9876600,10004313,151200,40326989,1391800,309800,557400,231900,2468600,104700,4314100,7051400,1020700,8188300,1187100,1451888.0
2010-08-30,17.95,71.07848214285714,18.1,15.8,38.36,18.57,54.59,53.92,17.42,30.56,5.21,21.01,35.25,3.15,12.4,100.4654716358839,20.85,43.5,27.75,123.26110932475885,29.82,39.98,23.69,53.24,23.97,21.5,109.9,9.53,19.62,21.91,25.75,24.25,36.9,43.06,40.44,26.34,33.62,19.21,25.75,42.05,3624874,7727692.546583851,8679241,325500.0,4689400,3539691,766495,1325100,7939800,1232600,1612800.0,5786200,1001800,906400.0,24914400,2627121.4379947227,1638120,918300,403800,1076188.7459807075,5378400.0,9240100,4576400,1283100,7425500,7099466,88600,37586167,1010000,209000,1123600,366300,2746000,78100,2300400,7173200,619800,4421200,783700,1310469.0
2010-08-31,17.49,71.07848214285714,18.05,15.99,37.93,18.29,53.74,53.8,17.57,30.86,5.05,20.67,34.59,3.06,12.17,100.4654716358839,20.71,43.33,27.64,123.26110932475885,29.45,39.78,23.42,52.34,23.6,21.77,110.59,9.56,19.6,21.98,25.7,24.07,36.59,42.17,40.22,26.18,33.31,18.99,25.43,41.73,7467417,7727692.546583851,14662985,469300.0,6636000,5767117,1668188,2015500,13407900,3526800,2217600.0,10353000,1388900,2164000.0,38403800,2627121.4379947227,2426325,1607100,527400,1076188.7459807075,6057000.0,14563100,9329300,2736400,9943900,17379194,290200,47145315,1047200,285000,975900,578400,2219000,253700,3834800,8650800,1342500,8897500,1803700,1992844.0
2010-09-01,18.35,71.07848214285714,18.39,16.95,39.08,18.69,54.79,55.31,17.79,32.15,5.15,21.44,35.72,3.2,12.63,100.4654716358839,21.42,44.93,28.57,123.26110932475885,30.45,40.67,23.85,53.0,24.16,22.06,114.99,9.78,20.58,22.48,26.29,24.44,37.82,43.69,41.89,26.9,34.91,19.56,26.14,42.2,5088580,7727692.546583851,14708420,571600.0,4772000,5496674,1620320,1559900,9320700,2752400,1755600.0,12341300,1312000,1750800.0,30595400,2627121.4379947227,1927545,1891800,467000,1076188.7459807075,5867100.0,11603700,8004300,2059500,6502000,13684470,183300,47862562,3789800,312600,867100,399800,2023300,274700,2798200,8623100,1725500,7359400,1080200,1926512.0
2010-09-02,18.95,71.07848214285714,18.51,17.26,39.02,18.92,55.38,55.25,17.81,31.63,5.14,21.69,35.78,3.28,12.68,100.4654716358839,21.47,45.16,29.02,123.26110932475885,30.81,40.89,23.93,53.64,24.29,21.89,116.0,9.85,20.71,24.12,26.85,25.01,38.74,44.51,42.22,27.12,35.45,20.0,26.88,42.95,3802979,7727692.546583851,10352230,387900.0,3272800,3400879,736873,1358200,6857700,3325900,1268800.0,5537200,1057400,1050800.0,16276800,2627121.4379947227,1339515,1079000,245800,1076188.7459807075,3700800.0,8079700,4316400,2448700,5226700,12121482,97100,38177145,1181400,333600,621500,232000,4330000,172600,2216100,5430000,1184900,7621100,1095000,1469707.0
2010-09-03,19.36,71.07848214285714,18.56,17.22,39.31,19.02,55.66,56.24,17.91,32.34,5.36,21.98,36.52,3.28,13.01,100.4654716358839,21.56,46.31,29.15,123.26110932475885,31.24,41.11,24.17,54.05,24.75,22.04,118.51,9.89,20.89,24.58,27.49,25.55,39.05,44.93,43.15,27.99,36.06,20.0,27.32,43.59,3164932,7727692.546583851,9947478,496600.0,5355300,3761347,1006550,1489400,6645900,1995100,1576400.0,6003500,1752200,1131200.0,22362800,2627121.4379947227,1121490,1327200,447200,1076188.7459807075,4163400.0,7533400,4450600,1243200,8882100,12049904,134500,34781789,953900,312100,747000,237600,2251000,257200,2708000,7760900,808300,7388600,1037300,1471046.0
2010-09-07,18.8,71.07848214285714,18.47,16.65,39.02,19.08,55.33,56.14,17.93,32.07,5.24,21.59,36.21,3.24,12.71,100.4654716358839,21.46,46.13,28.73,123.26110932475885,30.89,40.95,24.09,53.18,24.35,21.96,117.16,9.81,20.67,24.39,27.33,25.3,38.96,45.35,42.64,27.88,35.01,20.13,26.73,43.35,3085805,7727692.546583851,9685702,340900.0,2760100,5645979,786483,2493000,10039200,1457500,1700800.0,6056800,2106100,1159200.0,15668600,2627121.4379947227,1398675,1292200,334400,1076188.7459807075,3157200.0,5625100,4009800,1587100,6090900,26548250,111500,42043322,1414200,208800,577400,343300,1696200,452800,2071100,6831800,849800,6092600,720200,1749867.0
2010-09-08,18.71,71.07848214285714,18.46,16.96,39.34,18.6,55.23,57.15,18.02,32.23,5.28,21.83,36.14,3.28,12.97,100.4654716358839,21.58,46.11,28.82,123.26110932475885,31.14,41.06,24.28,52.74,24.33,22.17,117.26,9.95,20.36,24.42,27.03,25.57,38.53,45.22,42.51,27.94,36.05,20.26,26.75,43.08,3923627,7727692.546583851,11613589,374100.0,4900300,7797003,841115,2202200,8851400,1692200,1185600.0,6077800,2210000,1063600.0,14912000,2627121.4379947227,1424940,1237900,257200,1076188.7459807075,4167000.0,8412500,3587400,1616200,6876100,23207750,103500,58522191,1167500,235000,421400,307600,2911800,669500,2752900,8552100,4632500,5224800,590500,2367249.0
2010-09-09,18.76,71.07848214285714,18.69,17.05,39.97,18.53,56.12,57.01,18.1,32.94,5.33,22.03,37.06,3.37,13.02,100.4654716358839,21.77,47.0,28.67,123.26110932475885,31.43,41.73,24.53,53.78,24.54,22.34,117.89,10.08,20.55,24.6,27.61,25.62,39.08,45.88,43.72,28.08,35.89,20.29,27.14,43.3,2937198,7727692.546583851,10887245,289800.0,5580900,9016850,1315895,2217400,6105100,2885900,1113200.0,6355600,1528500,1156400.0,10676200,2627121.4379947227,1090890,964000,325000,1076188.7459807075,4937400.0,14077700,5616000,2432000,5473500,12119596,109100,55017219,827700,291100,500900,179200,2481000,372700,3473500,7507100,1696000,5409600,582500,1455493.0
2010-09-10,18.75,71.07848214285714,18.85,17.82,40.38,18.64,56.47,57.68,18.22,33.18,5.42,22.24,37.96,3.27,13.15,100.4654716358839,22.02,47.86,28.74,123.26110932475885,31.11,41.85,24.71,53.51,25.02,22.69,117.81,10.21,20.52,25.15,27.55,25.76,39.54,46.08,43.81,28.57,36.47,20.46,27.34,43.34,2481031,7727692.546583851,9255315,640700.0,4862800,4609128,734413,1145300,8500700,1932200,2080800.0,5509800,1800500,1095600.0,14902600,2627121.4379947227,900405,1287400,210600,1076188.7459807075,3942900.0,8358800,4600900,1557600,6951400,11760656,91900,44291715,774200,349200,338100,183300,2631600,293300,2377100,8940700,2603400,4359700,635900,1568381.0
2010-09-13,18.89,71.07848214285714,18.82,18.68,40.42,18.73,56.4,57.81,18.3,33.77,5.53,22.4,37.38,3.31,13.15,100.4654716358839,22.27,47.69,28.86,123.26110932475885,31.04,42.08,24.78,52.92,25.16,22.66,120.35,10.2,20.74,25.64,28.19,26.42,40.08,46.56,44.59,28.76,36.75,20.53,27.53,43.61,4135424,7727692.546583851,10166945,1387500.0,6323600,4654600,836298,1464100,8986500,3383400,1957200.0,5365000,1511600,1848400.0,14581400,2627121.4379947227,1299225,1582300,485000,1076188.7459807075,4533300.0,10706600,3943200,1882300,9401700,11453173,151900,50411555,734100,323500,540800,309200,2270500,292400,2839400,7101400,1736200,4620700,701900,1600517.0
2010-09-14,18.92,71.07848214285714,18.81,18.42,40.51,19.07,56.72,57.91,18.16,33.59,5.5,22.43,37.75,3.28,13.2,100.4654716358839,22.35,47.2,29.13,123.26110932475885,31.77,42.26,24.86,53.86,24.98,22.85,123.06,10.26,21.06,25.66,28.23,26.73,41.01,47.0,44.77,28.67,37.44,20.65,27.63,44.12,3676740,7727692.546583851,11609421,776900.0,6371300,7699614,711043,1549100,10983700,2576000,1399600.0,6242000,918500,931600.0,14648200,2627121.4379947227,1381590,1879300,324600,1076188.7459807075,5508900.0,9912900,6042800,2618500,11974000,13468058,178900,53768440,1174400,208500,481800,323800,4549400,236200,3393400,8716000,1957600,5103000,683500,1952777.0
2010-09-15,19.08,71.07848214285714,18.9,18.93,41.09,19.51,57.48,58.42,18.2,33.19,5.55,22.55,38.51,3.35,13.32,100.4654716358839,22.44,46.96,29.5,123.26110932475885,32.64,42.59,24.9,56.78,25.2,22.84,123.78,10.38,21.22,25.68,28.51,27.07,41.25,47.61,44.87,28.39,37.24,20.64,27.99,44.74,5233972,7727692.546583851,9559608,642000.0,5081600,6464672,974058,1814000,8570200,2900800,1080400.0,5586600,1067600,1205600.0,11139600,2627121.4379947227,1730940,2288000,445600,1076188.7459807075,7393500.0,9111500,4535900,5097000,8580300,12042882,115400,58196610,764700,191000,665400,292100,3269300,274600,2638100,11169600,1262500,6387400,819200,2126847.0
2010-09-16,19.48,71.07848214285714,18.88,18.92,40.94,19.47,57.64,57.67,18.16,33.18,5.49,22.59,38.0,3.32,13.37,100.4654716358839,22.42,46.64,29.53,123.26110932475885,32.47,42.76,24.88,56.28,25.22,22.79,123.76,10.32,20.82,26.0,28.37,26.66,41.3,47.44,44.91,28.36,36.79,20.57,27.85,44.74,6245285,7727692.546583851,11555857,655500.0,4061600,6682462,830763,1809300,8016800,1784100,1471600.0,5885100,781600,704800.0,14681000,2627121.4379947227,684420,1901000,258400,1076188.7459807075,3741300.0,10496300,4461200,1935800,7331300,9526006,93300,40812356,1211600,367600,541800,353900,3595600,245400,2502700,6153700,1269700,5004500,727300,1577136.0
2010-09-17,19.81,71.07848214285714,18.89,19.29,41.03,19.47,58.22,57.92,18.4,33.02,5.47,22.86,38.38,3.34,13.22,100.4654716358839,22.1,45.67,29.97,123.26110932475885,32.86,42.96,24.96,56.21,24.99,22.73,123.58,10.25,20.73,26.5,28.19,27.25,40.69,47.86,45.18,28.27,36.25,20.64,28.07,44.83,6663148,7727692.546583851,15078366,978400.0,6500700,9320615,1452835,3223900,14912300,2055000,2244400.0,8889800,1484800,1967200.0,28283000,2627121.4379947227,2491095,2517300,556800,1076188.7459807075,7772400.0,12240600,4899300,3164400,9389800,17186571,221800,56217936,1267800,649500,704800,381200,11000200,362600,3448200,7286900,1746000,7284000,1966100,2041254.0
2010-09-20,20.13,71.07848214285714,19.12,19.89,41.57,19.8,58.3,57.8,18.74,33.5,5.58,23.22,39.52,3.46,13.61,100.4654716358839,22.43,46.22,30.43,123.26110932475885,34.04,43.32,25.35,56.79,25.14,22.86,123.5,10.38,20.91,26.2,28.28,27.83,41.3,48.67,45.44,28.94,36.5,20.66,28.3,45.65,5145479,7727692.546583851,11174031,754800.0,6304000,5223469,1100953,2348000,11922000,1490200,2175200.0,7642700,1280700,1362800.0,22333800,2627121.4379947227,1710540,2161300,368400,1076188.7459807075,6008400.0,10991500,5525700,1350200,7817800,11028942,218800,33106562,1862700,366800,1009800,275700,2235000,411100,2474500,5639200,1662400,10141600,766200,1471355.0
2010-09-21,20.2,71.07848214285714,19.08,19.58,41.43,20.51,58.4,58.23,18.72,34.09,5.55,23.02,39.01,3.45,13.73,100.4654716358839,22.22,46.24,29.64,123.26110932475885,33.9,43.21,25.34,56.74,24.99,22.97,122.88,10.3,21.18,26.19,27.65,27.73,41.1,48.93,45.76,29.21,36.22,21.0,28.1,45.58,4078525,7727692.546583851,11983535,440900.0,5147500,14860368,902718,2373200,37450000,2260900,1319600.0,8570100,1633900,2324400.0,19058600,2627121.4379947227,1380060,2554700,563800,1076188.7459807075,5868900.0,9449200,4736600,1750100,9028200,12841039,170700,46251206,1317200,499400,1781600,227200,2209500,255100,3251600,6428000,1032700,8589700,669400,1481861.0
2010-09-22,19.95,71.07848214285714,19.02,19.29,41.81,20.73,58.22,54.86,18.74,33.97,5.52,23.06,38.9,3.46,13.77,100.4654716358839,22.23,45.55,29.68,123.26110932475885,33.47,43.23,25.14,56.04,25.19,23.12,121.18,10.35,20.94,25.78,27.81,27.6,40.69,49.1,45.98,29.56,36.17,21.05,28.09,44.76,5396560,7727692.546583851,10671530,322900.0,5071000,10980460,1053290,8035500,33146500,2283400,1144000.0,4860700,1089500,1172400.0,19668400,2627121.4379947227,734910,3280400,296800,1076188.7459807075,3685500.0,9353300,6931300,2173700,7228000,12992790,228700,54848368,1070300,272300,772700,314200,2590200,293300,2499400,7184300,1727000,6767700,863400,1678488.0
2010-09-23,19.82,71.07848214285714,18.88,18.9,41.4,20.62,57.93,55.24,18.65,33.66,5.32,22.91,38.78,3.4,13.68,100.4654716358839,22.05,45.32,29.88,123.26110932475885,33.23,43.12,25.01,54.79,24.95,22.94,120.05,10.24,20.97,25.8,27.59,27.19,40.61,48.57,45.66,29.36,36.12,20.85,28.08,44.52,3913841,7727692.546583851,8975823,471000.0,4592400,6869876,707045,3208000,31214800,2027800,1620800.0,8044800,1040400,1104000.0,17482000,2627121.4379947227,457470,2209600,445600,1076188.7459807075,2997000.0,8393800,4437700,10401400,6720600,11111525,130700,39959880,789600,211200,544800,283500,1696000,216600,3091000,6711800,4830600,5509800,1026600,1367016.0
2010-09-24,20.81,71.07848214285714,19.0,19.66,41.85,20.78,58.85,56.42,18.61,34.49,5.5,23.76,39.07,3.52,13.98,100.4654716358839,22.48,45.56,30.28,123.26110932475885,33.95,43.35,25.18,55.82,25.39,23.36,123.65,10.45,21.61,26.74,28.0,27.87,42.11,49.67,45.74,29.6,36.88,21.45,28.93,45.83,5083967,7727692.546583851,13700500,501000.0,5286500,20435284,746918,2946600,12524400,2213900,1325600.0,10439000,979800,1676400.0,15356800,2627121.4379947227,1278570,1514600,331600,1076188.7459807075,3274200.0,12636900,6132600,2330000,7029300,12195052,124400,35529497,1755600,155300,722300,284700,2761800,233500,3900000,8558100,1510500,7320800,823300,1274007.0
2010-09-27,20.76,71.07848214285714,19.06,19.75,41.38,20.68,58.81,54.79,18.6,34.14,5.53,23.46,38.66,3.42,13.71,100.4654716358839,22.38,45.36,30.15,123.26110932475885,32.25,43.28,25.06,55.4,25.06,23.23,123.27,10.32,21.54,26.28,28.02,27.7,41.64,49.43,45.57,29.28,35.69,21.44,28.75,44.33,3866868,7727692.546583851,10238433,262200.0,4416800,6807466,844190,2294000,9206500,2010400,1168400.0,6643000,531600,1016000.0,10562000,2627121.4379947227,1004700,1985600,472400,1076188.7459807075,8871300.0,7687600,4638800,2229600,5328100,11592766,131100,29433055,696800,153300,750900,228600,2027800,131500,2758700,7505200,1724300,8678500,669800,3220810.0
2010-09-28,20.98,71.07848214285714,19.16,19.73,41.61,20.75,59.28,55.42,18.82,34.04,5.73,24.1,39.6,3.38,13.82,100.4654716358839,22.58,45.87,30.38,123.26110932475885,32.23,43.56,25.38,56.32,25.11,23.31,123.79,10.47,21.62,26.66,28.08,27.84,42.59,49.87,46.01,29.03,35.53,23.89,29.13,45.73,3996742,7727692.546583851,9584202,976000.0,4609400,6324756,1260955,2833700,9893900,2797300,2240000.0,12925000,1021900,1821600.0,20016000,2627121.4379947227,1194930,2672000,184400,1076188.7459807075,7908300.0,12132800,5453300,2631800,4985200,13333285,185900,45909816,1627300,235500,706600,306400,3012500,133400,2746100,8410300,1547600,31775700,762300,4401602.0
